0.69841,0.6255,0.56379,0.51122,0.46618,0.42736,0.3937,0.36434,0.3386,0.31591,0.2958,0.27789,0.26186,0.24746,0.23446,0.22268,0.21196,0.20218,0.19321,0.18497,0.17738,0.17035,0.16385,0.1578,0.15217,0.14691,0.14199,0.13738,0.13305,0.12897,0.12513,0.12151,0.11808,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.71428,0.63704,0.57217,0.51731,0.47061,0.43057,0.39603,0.36604,0.33983,0.3168,0.29645,0.27836,0.26221,0.24771,0.23464,0.22281,0.21206,0.20225,0.19326,0.18501,0.1774,0.17037,0.16386,0.15781,0.15217,0.14691,0.14199,0.13738,0.13305,0.12897,0.12513,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.73016,0.64833,0.5802,0.52303,0.47467,0.43347,0.39809,0.3675,0.34088,0.31755,0.29698,0.27874,0.26248,0.2479,0.23478,0.22291,0.21213,0.20229,0.1933,0.18503,0.17742,0.17039,0.16387,0.15781,0.15218,0.14692,0.14199,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.74603,0.65936,0.58787,0.52835,0.47838,0.43604,0.39988,0.36875,0.34174,0.31815,0.2974,0.27903,0.26268,0.24804,0.23488,0.22298,0.21217,0.20233,0.19332,0.18505,0.17743,0.17039,0.16387,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.7619,0.6701,0.59514,0.53328,0.48171,0.4383,0.40141,0.36978,0.34244,0.31862,0.29772,0.27925,0.26283,0.24814,0.23494,0.22302,0.2122,0.20235,0.19333,0.18506,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.77778,0.68054,0.60199,0.53778,0.48467,0.44025,0.40269,0.37062,0.343,0.31899,0.29796,0.2794,0.26293,0.24821,0.23499,0.22305,0.21222,0.20236,0.19334,0.18506,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.79365,0.69062,0.6084,0.54185,0.48726,0.44189,0.40373,0.37129,0.34342,0.31925,0.29813,0.27951,0.263,0.24826,0.23502,0.22307,0.21224,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.80952,0.70031,0.61432,0.54547,0.48947,0.44324,0.40456,0.37179,0.34373,0.31944,0.29824,0.27958,0.26304,0.24828,0.23503,0.22308,0.21224,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.82539,0.70958,0.61973,0.54863,0.49131,0.44432,0.40519,0.37216,0.34394,0.31957,0.29832,0.27963,0.26307,0.2483,0.23504,0.22308,0.21224,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.84127,0.71835,0.62458,0.55131,0.4928,0.44514,0.40564,0.37241,0.34408,0.31965,0.29836,0.27965,0.26308,0.2483,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.85714,0.72657,0.62884,0.55352,0.49394,0.44573,0.40595,0.37257,0.34416,0.31969,0.29838,0.27966,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.87301,0.73416,0.63247,0.55526,0.49478,0.44613,0.40614,0.37267,0.34421,0.31971,0.29839,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.88889,0.74101,0.63544,0.55654,0.49533,0.44637,0.40625,0.37271,0.34423,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.90476,0.74702,0.63771,0.55741,0.49566,0.4465,0.4063,0.37273,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.92063,0.75204,0.6393,0.55791,0.49582,0.44655,0.40631,0.37273,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.93651,0.75591,0.64026,0.55815,0.49588,0.44657,0.40632,0.37274,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.95238,0.7585,0.64069,0.55822,0.49589,0.44657,0.40632,0.37274,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.96825,0.75976,0.6408,0.55823,0.4959,0.44657,0.40632,0.37274,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.98412,0.76002,0.6408,0.55823,0.4959,0.44657,0.40632,0.37274,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
1,0.76003,0.6408,0.55823,0.4959,0.44657,0.40632,0.37274,0.34424,0.31972,0.2984,0.27967,0.26309,0.24831,0.23505,0.22309,0.21225,0.20237,0.19335,0.18507,0.17744,0.1704,0.16388,0.15782,0.15218,0.14692,0.142,0.13738,0.13305,0.12898,0.12514,0.12151,0.11809,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
